name,ID,speed,weight,pVGRF_N,pVACC_g,pRGRF_N,pRACC_g
2017-12-05_ED_6km_m1_1_112.txt,112,6,59.1,1044.75,1.74,1082.6,1.91
2017-12-06_ED_2km_m1_1_113.txt,113,2,77.8,911.56,1.27,917.6,1.31
2017-12-06_ED_3km_m1_1_113.txt,113,3,77.8,978.26,1.37,988.86,1.45
2017-12-06_ED_4km_m1_1_113.txt,113,4,77.8,1005.56,1.45,1026.63,1.51
2017-12-06_ED_5km_m1_1_113.txt,113,5,77.8,999.49,1.5,1029.37,1.58
2017-12-06_ED_6km_m1_1_113.txt,113,6,77.8,1010.55,1.57,1041.46,1.7
2017-12-06_ED_2km_m1_1_114.txt,114,2,65.5,892.43,1.32,902.75,1.34
2017-12-06_ED_3km_m1_1_114.txt,114,3,65.5,939.69,1.39,953.31,1.4
2017-12-06_ED_4km_m1_1_114.txt,114,4,65.5,972.18,1.48,991.4,1.5
2017-12-06_ED_5km_m1_1_114.txt,114,5,65.5,1041.11,1.66,1069.42,1.7
2017-12-06_ED_6km_m1_1_114.txt,114,6,65.5,1079.24,1.81,1117.48,1.87
2017-12-06_ED_2km_m1_1_115.txt,115,2,64.8,915.98,1.26,931.5,1.27
2017-12-06_ED_3km_m1_1_115.txt,115,3,64.8,986.02,1.4,1004.54,1.43
2017-12-06_ED_4km_m1_1_115.txt,115,4,64.8,1052.52,1.57,1076.48,1.59
2017-12-06_ED_5km_m1_1_115.txt,115,5,64.8,1118.04,1.7,1152.55,1.73
