"name","ID","speed","weight","pVGRF_N","pVACC_g","pRGRF_N","pRACC_g"
"2017-12-06_ED_3km_m1_1_114.txt",114,3,65.5,942.02,1.37,954.18,1.38
"2017-12-06_ED_4km_m1_1_114.txt",114,4,65.5,972.79,1.45,991.9,1.46
"2017-12-06_ED_5km_m1_1_114.txt",114,5,65.5,1040.94,1.61,1069.03,1.64
"2017-12-06_ED_6km_m1_1_114.txt",114,6,65.5,1079.37,1.74,1117.93,1.79
"2017-12-06_ED_2km_m1_1_115.txt",115,2,64.8,917.18,1.25,931.62,1.26
"2017-12-06_ED_3km_m1_1_115.txt",115,3,64.8,987.17,1.39,1004.54,1.41
"2017-12-06_ED_4km_m1_1_115.txt",115,4,64.8,1052.66,1.54,1076.48,1.56
"2017-12-06_ED_5km_m1_1_115.txt",115,5,64.8,1118.04,1.66,1152.15,1.69
"2017-12-06_ED_6km_m1_1_115.txt",115,6,64.8,1163.79,1.74,1213.36,1.81
"2017-12-06_ED_2km_m1_1_116.txt",116,2,84.3,1085.39,1.24,1101.01,1.32
"2017-12-06_ED_3km_m1_1_116.txt",116,3,84.3,1174.27,1.36,1195.53,1.43
"2017-12-06_ED_4km_m1_1_116.txt",116,4,84.3,1173.26,1.36,1202.57,1.44
"2017-12-06_ED_5km_m1_1_116.txt",116,5,84.3,1213.79,1.47,1244.95,1.58
"2017-12-06_ED_6km_m1_1_116.txt",116,6,84.3,1271.09,1.64,1335.26,1.75
"2017-12-06_ED_2km_m1_1_117.txt",117,2,51.4,714.24,1.2,731.19,1.21
"2017-12-06_ED_3km_m1_1_117.txt",117,3,51.4,754.98,1.31,774.1,1.31
"2017-12-06_ED_4km_m1_1_117.txt",117,4,51.4,792.42,1.46,812.88,1.46
"2017-12-06_ED_5km_m1_1_117.txt",117,5,51.4,851.41,1.57,885.8,1.61
"2017-12-06_ED_6km_m1_1_117.txt",117,6,51.4,909.7,1.74,959.36,1.84
"2017-12-09_ED_2km_m1_1_118.txt",118,2,73.2,834,1.15,843.43,1.19
"2017-12-09_ED_3km_m1_1_118.txt",118,3,73.2,907.49,1.26,918.2,1.3
